4.670862886893608068e-01	1.029587317403749225e+01	8.059077506763013703e-22
4.694505597471395619e-01	1.029741767007566011e+01	8.059870908249987159e-22
4.718138708853060193e-01	1.029896239780548761e+01	8.060664386936209222e-22
4.741762224898662947e-01	1.030050735726174338e+01	8.061457942829076100e-22
4.765376149466710176e-01	1.030205254847917296e+01	8.062251575935981183e-22
4.788980486414169402e-01	1.030359797149255208e+01	8.063045286264321623e-22
4.812575239596471599e-01	1.030514362633666359e+01	8.063839073821503973e-22
4.836160412867497871e-01	1.030668951304626724e+01	8.064632938614914101e-22
4.859736010079591106e-01	1.030823563165616186e+01	8.065426880651966083e-22
4.883302035083552095e-01	1.030978198220112851e+01	8.066220899940043906e-22
4.906858491728640637e-01	1.031132856471596604e+01	8.067014996486566349e-22
4.930405383862581647e-01	1.031287537923546438e+01	8.067809170298916457e-22
4.953942715331557389e-01	1.031442242579442592e+01	8.068603421384505487e-22
4.977470489980211910e-01	1.031596970442764416e+01	8.069397749750722126e-22
5.000988711651656038e-01	1.031751721516995701e+01	8.070192155404985154e-22
5.024497384187455173e-01	1.031906495805617752e+01	8.070986638354692663e-22
5.047996511427643718e-01	1.032061293312111694e+01	8.071781198607247446e-22
5.071486097210721189e-01	1.032216114039962918e+01	8.072575836170062639e-22
5.094966145373649447e-01	1.032370957992653793e+01	8.073370551050542918e-22
5.118436659751856022e-01	1.032525825173668110e+01	8.074165343256088254e-22
5.141897644179237448e-01	1.032680715586489661e+01	8.074960212794108024e-22
5.165349102488154820e-01	1.032835629234603481e+01	8.075755159672006900e-22
5.188791038509426023e-01	1.032990566121496023e+01	8.076550183897199902e-22
5.212223456072360150e-01	1.033145526250653923e+01	8.077345285477099227e-22
5.235646359004711980e-01	1.033300509625561503e+01	8.078140464419102026e-22
5.259059751132725280e-01	1.033455516249708417e+01	8.078935720730636482e-22
5.282463636281092834e-01	1.033610546126581475e+01	8.079731054419103509e-22
5.305858018272995302e-01	1.033765599259667134e+01	8.080526465491913421e-22
5.329242900930074578e-01	1.033920675652456822e+01	8.081321953956488762e-22
5.352618288072442665e-01	1.034075775308438239e+01	8.082117519820239847e-22
5.375984183518692783e-01	1.034230898231100326e+01	8.082913163090570410e-22
5.399340591085879382e-01	1.034386044423936113e+01	8.083708883774914277e-22
5.422687514589545899e-01	1.034541213890432942e+01	8.084504681880672360e-22
5.446024957843693670e-01	1.034696406634087040e+01	8.085300557415279427e-22
5.469352924660806359e-01	1.034851622658385217e+01	8.086096510386131688e-22
5.492671418851844400e-01	1.035006861966820679e+01	8.086892540800650743e-22
5.515980444226236123e-01	1.035162124562888764e+01	8.087688648666270420e-22
5.539280004591895512e-01	1.035317410450081788e+01	8.088484833990402915e-22
5.562570103755205553e-01	1.035472719631891536e+01	8.089281096780452902e-22
5.585850745521032668e-01	1.035628052111814945e+01	8.090077437043858910e-22
5.609121933692721163e-01	1.035783407893346109e+01	8.090873854788035957e-22
5.632383672072089897e-01	1.035938786979981785e+01	8.091670350020415989e-22
5.655635964459441167e-01	1.036094189375215180e+01	8.092466922748403679e-22
5.678878814653558482e-01	1.036249615082544473e+01	8.093263572979430973e-22
5.702112226451699906e-01	1.036405064105468377e+01	8.094060300720935458e-22
5.725336203649612488e-01	1.036560536447481695e+01	8.094857105980324631e-22
5.748550750041517832e-01	1.036716032112083852e+01	8.095653988765026675e-22
5.771755869420118756e-01	1.036871551102772848e+01	8.096450949082474475e-22
5.794951565576612618e-01	1.037027093423048818e+01	8.097247986940093395e-22
5.818137842300671325e-01	1.037182659076411362e+01	8.098045102345310678e-22
5.841314703380453555e-01	1.037338248066360791e+01	8.098842295305559209e-22
5.864482152602600307e-01	1.037493860396397238e+01	8.099639565828263412e-22
5.887640193752234907e-01	1.037649496070022259e+01	8.100436913920851470e-22
5.910788830612986322e-01	1.037805155090738651e+01	8.101234339590764733e-22
5.933928066966950299e-01	1.037960837462046548e+01	8.102031842845422921e-22
5.957057906594711572e-01	1.038116543187450169e+01	8.102829423692260800e-22
5.980178353275350522e-01	1.038272272270451957e+01	8.103627082138710316e-22
6.003289410786428748e-01	1.038428024714557019e+01	8.104424818192209997e-22
6.026391082903999052e-01	1.038583800523271528e+01	8.105222631860202134e-22
6.049483373402613218e-01	1.038739599700096150e+01	8.106020523150101744e-22
6.072566286055304241e-01	1.038895422248539546e+01	8.106818492069357700e-22
6.095639824633590775e-01	1.039051268172105580e+01	8.107616538625401948e-22
6.118703992907489342e-01	1.039207137474301668e+01	8.108414662825668314e-22
6.141758794645509889e-01	1.039363030158634693e+01	8.109212864677599087e-22
6.164804233614650242e-01	1.039518946228612961e+01	8.110011144188637498e-22
6.187840313580408313e-01	1.039674885687743711e+01	8.110809501366211731e-22
6.210867038306780996e-01	1.039830848539536134e+01	8.111607936217771599e-22
6.233884411556246397e-01	1.039986834787499603e+01	8.112406448750754690e-22
6.256892437089774939e-01	1.040142844435143310e+01	8.113205038972600472e-22
6.279891118666852678e-01	1.040298877485977336e+01	8.114003706890754056e-22
6.302880460045441335e-01	1.040454933943513716e+01	8.114802452512660553e-22
6.325860464982008269e-01	1.040611013811261998e+01	8.115601275845754731e-22
6.348831137231522037e-01	1.040767117092735461e+01	8.116400176897492985e-22
6.371792480547449067e-01	1.040923243791445252e+01	8.117199155675308200e-22
6.394744498681744771e-01	1.041079393910904116e+01	8.117998212186652070e-22
6.417687195384872423e-01	1.041235567454627109e+01	8.118797346438974409e-22
6.440620574405788723e-01	1.041391764426126265e+01	8.119596558439713745e-22
6.463544639491970445e-01	1.041547984828916817e+01	8.120395848196324593e-22
6.486459394389355593e-01	1.041704228666514176e+01	8.121195215716254884e-22
6.509364842842435550e-01	1.041860495942434994e+01	8.121994661006960075e-22
6.532260988594152940e-01	1.042016786660192906e+01	8.122794184075878693e-22
6.555147835385988220e-01	1.042173100823304566e+01	8.123593784930463373e-22
6.578025386957909726e-01	1.042329438435288402e+01	8.124393463578170510e-22
6.600893647048395874e-01	1.042485799499660182e+01	8.125193220026445216e-22
6.623752619394428498e-01	1.042642184019938334e+01	8.125993054282739184e-22
6.646602307731505066e-01	1.042798591999641999e+01	8.126792966354508810e-22
6.669442715793612031e-01	1.042955023442290674e+01	8.127592956249209550e-22
6.692273847313239266e-01	1.043111478351404386e+01	8.128393023974297799e-22
6.715095706021400046e-01	1.043267956730503521e+01	8.129193169537233714e-22
6.737908295647616619e-01	1.043424458583107750e+01	8.129993392945466168e-22
6.760711619919892446e-01	1.043580983912738702e+01	8.130793694206453438e-22
6.783505682564782147e-01	1.043737532722917827e+01	8.131594073327644397e-22
6.806290487307311565e-01	1.043894105017168172e+01	8.132394530316515188e-22
6.829066037871033279e-01	1.044050700799012787e+01	8.133195065180518445e-22
6.851832337978016607e-01	1.044207320071976497e+01	8.133995677927120909e-22
6.874589391348822076e-01	1.044363962839579685e+01	8.134796368563762049e-22
6.897337201702543608e-01	1.044520629105349308e+01	8.135597137097920829e-22
6.920075772756775212e-01	1.044677318872809124e+01	8.136397983537052704e-22
6.942805108227623201e-01	1.044834032145486447e+01	8.137198907888630999e-22
6.965525211829721730e-01	1.044990768926905744e+01	8.137999910160104585e-22
6.988236087276191721e-01	1.045147529220592197e+01	8.138800990358939263e-22
7.010937738278693043e-01	1.045304313030074894e+01	8.139602148492602711e-22
7.033630168547396755e-01	1.045461120358881324e+01	8.140403384568561672e-22
7.056313381790992878e-01	1.045617951210539331e+01	8.141204698594283825e-22
7.078987381716680405e-01	1.045774805588577472e+01	8.142006090577231209e-22
7.101652172030169519e-01	1.045931683496525366e+01	8.142807560524877146e-22
7.124307756435703798e-01	1.046088584937913524e+01	8.143609108444693078e-22
7.146954138636030240e-01	1.046245509916269967e+01	8.144410734344135401e-22
7.169591322332420358e-01	1.046402458435128047e+01	8.145212438230688723e-22
7.192219311224682388e-01	1.046559430498017207e+01	8.146014220111811321e-22
7.214838109011111333e-01	1.046716426108471509e+01	8.146816079994989682e-22
7.237447719388551137e-01	1.046873445270020930e+01	8.147618017887677382e-22
7.260048146052346940e-01	1.047030487986199887e+01	8.148420033797359968e-22
7.282639392696378389e-01	1.047187554260540487e+01	8.149222127731503240e-22
7.305221463013048533e-01	1.047344644096578570e+01	8.150024299697589925e-22
7.327794360693273834e-01	1.047501757497845709e+01	8.150826549703080181e-22
7.350358089426508590e-01	1.047658894467880586e+01	8.151628877755466137e-22
7.372912652900714958e-01	1.047816055010216374e+01	8.152431283862215475e-22
7.395458054802397374e-01	1.047973239128389267e+01	8.153233768030802458e-22
7.417994298816559251e-01	1.048130446825936346e+01	8.154036330268707932e-22
7.440521388626765154e-01	1.048287678106395759e+01	8.154838970583417445e-22
7.463039327915077514e-01	1.048444932973303878e+01	8.155641688982401499e-22
7.485548120362103264e-01	1.048602211430199027e+01	8.156444485473139058e-22
7.508047769646968295e-01	1.048759513480621131e+01	8.157247360063117553e-22
7.530538279447321903e-01	1.048916839128109224e+01	8.158050312759819708e-22
7.553019653439358994e-01	1.049074188376201633e+01	8.158853343570714147e-22
7.575491895297785661e-01	1.049231561228440057e+01	8.159656452503300521e-22
7.597955008695854717e-01	1.049388957688364776e+01	8.160459639565045573e-22
7.620408997305340160e-01	1.049546377759518556e+01	8.161262904763449895e-22
7.642853864796551600e-01	1.049703821445440788e+01	8.162066248105983990e-22
7.665289614838324272e-01	1.049861288749675836e+01	8.162869669600139048e-22
7.687716251098026810e-01	1.050018779675767000e+01	8.163673169253406259e-22
7.710133777241576780e-01	1.050176294227256335e+01	8.164476747073263648e-22
7.732542196933394063e-01	1.050333832407689449e+01	8.165280403067208049e-22
7.754941513836458578e-01	1.050491394220610353e+01	8.166084137242726889e-22
7.777331731612280308e-01	1.050648979669564476e+01	8.166887949607305717e-22
7.799712853920892641e-01	1.050806588758095828e+01	8.167691840168428201e-22
7.822084884420883455e-01	1.050964221489752148e+01	8.168495808933591172e-22
7.844447826769371801e-01	1.051121877868080112e+01	8.169299855910289583e-22
7.866801684621993473e-01	1.051279557896626393e+01	8.170103981106010863e-22
7.889146461632954299e-01	1.051437261578940330e+01	8.170908184528250904e-22
7.911482161454982398e-01	1.051594988918567886e+01	8.171712466184496194e-22
7.933808787739337065e-01	1.051752739919059287e+01	8.172516826082250150e-22
7.956126344135828754e-01	1.051910514583964051e+01	8.173321264229002080e-22
7.978434834292816857e-01	1.052068312916831339e+01	8.174125780632245996e-22
8.000734261857171958e-01	1.052226134921212441e+01	8.174930375299483433e-22
8.023024630474324681e-01	1.052383980600658120e+01	8.175735048238209343e-22
8.045305943788246816e-01	1.052541849958719666e+01	8.176539799455917738e-22
8.067578205441456873e-01	1.052699742998949084e+01	8.177344628960112033e-22
8.089841419075007867e-01	1.052857659724897488e+01	8.178149536758280597e-22
8.112095588328498419e-01	1.053015600140121855e+01	8.178954522857944713e-22
8.134340716840073870e-01	1.053173564248172411e+01	8.179759587266586169e-22
8.156576808246419619e-01	1.053331552052604536e+01	8.180564729991710259e-22
8.178803866182768889e-01	1.053489563556971831e+01	8.181369951040818519e-22
8.201021894282900515e-01	1.053647598764832516e+01	8.182175250421424709e-22
8.223230896179154481e-01	1.053805657679741969e+01	8.182980628141032244e-22
8.245430875502391954e-01	1.053963740305253616e+01	8.183786084207125732e-22
8.267621835882034143e-01	1.054121846644925498e+01	8.184591618627221755e-22
8.289803780946046752e-01	1.054279976702314059e+01	8.185397231408819965e-22
8.311976714320955528e-01	1.054438130480978941e+01	8.186202922559436944e-22
8.334140639631829606e-01	1.054596307984478898e+01	8.187008692086575167e-22
8.356295560502273734e-01	1.054754509216370550e+01	8.187814539997734289e-22
8.378441480554462695e-01	1.054912734180216205e+01	8.188620466300436532e-22
8.400578403409114658e-01	1.055070982879573904e+01	8.189426471002184372e-22
8.422706332685498953e-01	1.055229255318005244e+01	8.190232554110487806e-22
8.444825272001451610e-01	1.055387551499071286e+01	8.191038715632856835e-22
8.466935224973326513e-01	1.055545871426333804e+01	8.191844955576808037e-22
8.489036195216064229e-01	1.055704215103354038e+01	8.192651273949843890e-22
8.511128186343149826e-01	1.055862582533696070e+01	8.193457670759486615e-22
8.533211201966612869e-01	1.056020973720923983e+01	8.194264146013253735e-22
8.555285245697058505e-01	1.056179388668598129e+01	8.195070699718640201e-22
8.577350321143620837e-01	1.056337827380285610e+01	8.195877331883176700e-22
8.599406431914017324e-01	1.056496289859549798e+01	8.196684042514372292e-22
8.621453581614492157e-01	1.056654776109957616e+01	8.197490831619748257e-22
8.643491773849888427e-01	1.056813286135074748e+01	8.198297699206820238e-22
8.665521012223568187e-01	1.056971819938465806e+01	8.199104645283099172e-22
8.687541300337463523e-01	1.057130377523698606e+01	8.199911669856107284e-22
8.709552641792069894e-01	1.057288958894341668e+01	8.200718772933366797e-22
8.731555040186458339e-01	1.057447564053962630e+01	8.201525954522397112e-22
8.753548499118217752e-01	1.057606193006130191e+01	8.202333214630718574e-22
8.775533022183548137e-01	1.057764845754413052e+01	8.203140553265848702e-22
8.797508612977175124e-01	1.057923522302380981e+01	8.203947970435314423e-22
8.819475275092405475e-01	1.058082222653604809e+01	8.204755466146636079e-22
8.841433012121087121e-01	1.058240946811655014e+01	8.205563040407341536e-22
8.863381827653654677e-01	1.058399694780103140e+01	8.206370693224951137e-22
8.885321725279103910e-01	1.058558466562519840e+01	8.207178424606988986e-22
8.907252708584968426e-01	1.058717262162478434e+01	8.207986234560982008e-22
8.929174781157384055e-01	1.058876081583551532e+01	8.208794123094452427e-22
8.951087946581024468e-01	1.059034924829313162e+01	8.209602090214941274e-22
8.972992208439144468e-01	1.059193791903336823e+01	8.210410135929957608e-22
8.994887570313568892e-01	1.059352682809196899e+01	8.211218260247043399e-22
9.016774035784665964e-01	1.059511597550467954e+01	8.212026463173719931e-22
9.038651608431388373e-01	1.059670536130727214e+01	8.212834744717526354e-22
9.060520291831265505e-01	1.059829498553548532e+01	8.213643104885981131e-22
9.082380089560371239e-01	1.059988484822509847e+01	8.214451543686623412e-22
9.104231005193383908e-01	1.060147494941188917e+01	8.215260061126984824e-22
9.126073042303513017e-01	1.060306528913162794e+01	8.216068657214603578e-22
9.147906204462570301e-01	1.060465586742011013e+01	8.216877331957008479e-22
